operator,PCell_MCC,PCell_MNC,PCell_TAC,PCell_Cell_Identity,PCell_Cell_ID,PCell_freq_MHz,n_rows,mean_rsrp,tower_lat,tower_lon,position_source,ocid_vs_wcl_dist_m,wcl_lat,wcl_lon
2,262,2,49100,4000015,294,2600.0,296,-104.94102979066048,52.514573713960345,13.352028537292762,wcl_fallback,,52.514573713960345,13.352028537292762
2,262,2,49300,2828806,395,2600.0,287,-96.55596480807,52.51090933968846,13.29712665738032,wcl_fallback,,52.51090933968846,13.29712665738032
2,262,2,49300,3282963,65,2000.0,277,-96.294542946005,52.51051771579098,13.290745385280452,wcl_fallback,,52.51051771579098,13.290745385280452
2,262,2,49100,3996435,37,2000.0,259,-83.28833483679452,52.5158,13.3766,ocid_exact,38.9,52.51614089601328,13.37647112745094
2,262,2,49107,3950085,56,2600.0,257,-95.89922035879704,52.4767,13.2436,ocid_exact,,,
2,262,2,49100,3996947,133,2000.0,241,-92.89610862543816,52.51594297271381,13.373942616454306,wcl_fallback,,52.51594297271381,13.373942616454306
2,262,2,49100,4000021,438,2000.0,223,-103.4720555370788,52.514587947811634,13.35205100520674,wcl_fallback,,52.514587947811634,13.35205100520674
2,262,2,49101,51447566,457,2600.0,221,-99.41038611797164,,,MISSING,,,
2,262,2,49100,3998485,399,2000.0,191,-100.17894225236434,52.51510656320269,13.359854137350212,wcl_fallback,,52.51510656320269,13.359854137350212
2,262,2,49104,2828565,176,2000.0,190,-81.2203115121118,52.5115,13.308,ocid_exact,19.5,52.511660817307046,13.308114841746791
2,262,2,49101,2837263,225,2600.0,189,-101.71014418865848,52.5013320812138,13.332372720749316,wcl_fallback,,52.5013320812138,13.332372720749316
2,262,2,49104,3952902,448,2600.0,177,-104.48829176089612,52.4909,13.3088,ocid_exact,282.3,52.491188950837056,13.304657963900214
2,262,2,49100,3996948,134,2000.0,171,-93.1205444959745,52.51592912624976,13.373490654403325,wcl_fallback,,52.51592912624976,13.373490654403325
2,262,2,49101,51842579,445,2000.0,168,-103.47216030201255,52.513,13.3368,ocid_exact,96.0,52.513430672372536,13.335570404930058
2,262,2,49101,2838294,381,2000.0,165,-88.7684909645398,52.515349790822384,13.363924966687168,wcl_fallback,,52.515349790822384,13.363924966687168
2,262,2,49300,2818314,47,1800.0,158,-99.91597940501612,,,MISSING,,,
2,262,2,49107,2835207,474,2600.0,152,-96.6284023405281,52.485,13.2558,ocid_exact,,,
2,262,2,49300,3283205,391,2600.0,148,-112.3141953852516,,,MISSING,,,
2,262,2,49100,3996949,132,2000.0,143,-95.72569897561638,52.51581376069827,13.371377454052515,wcl_fallback,,52.51581376069827,13.371377454052515
2,262,2,49104,3952905,60,1800.0,138,-92.2328798308102,52.4907,13.3087,ocid_exact,278.0,52.49081190715828,13.304598484737836
2,262,2,49102,2829829,258,2600.0,133,-116.78281363852916,52.5062,13.3504,ocid_exact,,,
2,262,2,49100,3998478,23,2600.0,120,-100.97715507980509,52.51525584713228,13.362605959568162,wcl_fallback,,52.51525584713228,13.362605959568162
2,262,2,49100,2832398,208,2600.0,114,-87.92172535833328,52.51400376540861,13.377247500257766,wcl_fallback,,52.51400376540861,13.377247500257766
2,262,2,49101,2837262,227,2600.0,106,-95.79898286322066,,,MISSING,,,
2,262,2,49100,3997715,413,2000.0,104,-97.96102039551944,52.5157745676021,13.370701767277012,wcl_fallback,,52.5157745676021,13.370701767277012
2,262,2,49100,4000019,439,2000.0,102,-100.03655851168016,52.51495350991623,13.357373779170707,wcl_fallback,,52.51495350991623,13.357373779170707
2,262,2,49100,3998477,22,2600.0,100,-97.55654083107916,52.51542517126133,13.365279433086837,wcl_fallback,,52.51542517126133,13.365279433086837
2,262,2,49100,3998483,401,2000.0,89,-96.07970858752591,52.5157,13.3656,ocid_exact,32.6,52.515444194745285,13.365364433462672
2,262,2,49100,3998484,400,2000.0,88,-98.88271701450115,52.51527386078806,13.36264068252218,wcl_fallback,,52.51527386078806,13.36264068252218
2,262,2,49104,2826245,322,2600.0,88,-110.15897249027996,,,MISSING,,,
2,262,2,49104,4051725,415,2600.0,88,-85.74156960227273,,,MISSING,,,
2,262,2,49107,2835205,446,2600.0,86,-100.83379322650728,52.4909,13.2637,ocid_exact,,,
2,262,2,49104,2568967,335,2600.0,83,-102.79290568090568,52.49204655263952,13.304719214995512,wcl_fallback,,52.49204655263952,13.304719214995512
2,262,2,49100,3997716,412,2000.0,73,-98.5423452805844,52.515633230247474,13.36820134223232,wcl_fallback,,52.515633230247474,13.36820134223232
2,262,2,49101,2940687,42,2600.0,72,-74.23330291042913,52.50387108651097,13.335145402193998,wcl_fallback,,52.50387108651097,13.335145402193998
2,262,2,49300,3499533,337,2600.0,70,-95.84943934094257,,,MISSING,,,
2,262,2,49102,2829830,259,2600.0,68,-114.68697003929988,52.513928005560174,13.35021381348458,wcl_fallback,,52.513928005560174,13.35021381348458
2,262,2,49104,2948878,71,2600.0,67,-107.3638488426715,,,MISSING,,,
2,262,2,49107,3950087,257,2600.0,64,-88.78072000993537,52.4623,13.2281,ocid_exact,,,
2,262,2,49101,2838542,377,2600.0,62,-120.0417641313244,,,MISSING,,,
2,262,2,49102,2843423,65,700.0,61,-121.45071170046062,,,MISSING,,,
2,262,2,1495,30829826,14,2600.0,60,-87.33541666666666,,,MISSING,,,
2,262,2,49102,2829843,291,2000.0,58,-111.234082643674,52.5093,13.3504,ocid_exact,,,
2,262,2,49101,2838293,382,2000.0,57,-101.536535572274,52.51557658428944,13.36741665194159,wcl_fallback,,52.51557658428944,13.36741665194159
2,262,2,49300,3283219,467,2000.0,57,-118.02031091983648,,,MISSING,,,
2,262,2,1495,30829824,407,1800.0,53,-80.1497641509434,,,MISSING,,,
2,262,2,49300,3499539,419,2000.0,53,-85.4417744157685,,,MISSING,,,
2,262,2,49100,2832398,268,2600.0,48,-88.47303578842089,52.51400376540861,13.377247500257766,wcl_fallback,,52.51400376540861,13.377247500257766
2,262,2,49103,51839253,392,2000.0,48,-118.41452397858592,52.499,13.3506,ocid_exact,1657.3,52.51390153354744,13.350148847748216
2,262,2,49101,2838288,72,1800.0,45,-111.27784883511792,,,MISSING,,,
2,262,2,49104,2568979,242,2000.0,41,-85.5118455744357,,,MISSING,,,
2,262,2,49103,51480339,460,2000.0,40,-121.09771870783224,52.4882,13.3872,ocid_exact,,,
2,262,2,49100,3996943,54,2600.0,39,-90.64201590374591,52.51577381762078,13.371184610914348,wcl_fallback,,52.51577381762078,13.371184610914348
2,262,2,49104,3952917,456,2000.0,37,-107.104900564224,52.49244709655306,13.304787855911302,wcl_fallback,,52.49244709655306,13.304787855911302
2,262,2,49300,3502355,307,2000.0,37,-112.6131101766442,,,MISSING,,,
2,262,2,49100,3997710,255,2600.0,36,-90.3591421405609,52.51565398892801,13.368248969368992,wcl_fallback,,52.51565398892801,13.368248969368992
2,262,2,49104,2826259,152,2000.0,33,-103.21189246071576,,,MISSING,,,
2,262,2,49100,4001555,442,2000.0,29,-101.39498865942352,52.5155394982439,13.37739595408736,wcl_fallback,,52.5155394982439,13.37739595408736
2,262,2,49100,3997711,256,2600.0,28,-85.11731804724835,52.51559956894764,13.367870990060606,wcl_fallback,,52.51559956894764,13.367870990060606
2,262,2,49100,3996942,55,2600.0,27,-80.5065740039727,52.51594142271568,13.373505841249742,wcl_fallback,,52.51594142271568,13.373505841249742
2,262,2,49101,2838279,439,2600.0,27,-103.1915887640818,52.51554265300335,13.36710146526083,wcl_fallback,,52.51554265300335,13.36710146526083
2,262,2,49300,3289863,354,2600.0,27,-101.25823657080846,,,MISSING,,,
2,262,2,49300,2828809,250,1800.0,26,-100.32779346955128,,,MISSING,,,
2,262,2,49104,2568969,99,1800.0,25,-98.75387497894828,,,MISSING,,,
2,262,2,49101,43164180,233,2000.0,24,-98.6413098306615,52.5067,13.3292,ocid_exact,,,
2,262,2,49100,3996429,108,2600.0,23,-82.51415501978393,52.5161275743499,13.376461384476988,wcl_fallback,,52.5161275743499,13.376461384476988
2,262,2,49100,3997717,411,2000.0,22,-84.30919965196424,52.51561762887084,13.367984000724402,wcl_fallback,,52.51561762887084,13.367984000724402
2,262,2,49100,3997709,257,2600.0,21,-82.2117718049419,,,MISSING,,,
2,262,2,49101,51447567,9,2600.0,20,-112.4054640232105,,,MISSING,,,
2,262,2,49104,3952901,447,2600.0,20,-107.34409849924012,52.49369740894479,13.30469172042457,wcl_fallback,,52.49369740894479,13.30469172042457
2,262,2,49101,51878154,272,1800.0,19,-111.62551565679637,,,MISSING,,,
2,262,2,49101,51447573,251,2000.0,18,-90.14583941867124,,,MISSING,,,
2,262,2,49100,3996941,56,2600.0,17,-90.18483279909904,,,MISSING,,,
2,262,2,49100,51708437,120,2000.0,16,-104.518412750349,52.51322702903537,13.376934118746144,wcl_fallback,,52.51322702903537,13.376934118746144
2,262,2,49104,4051732,421,2000.0,16,-81.9001953125,52.4984,13.3063,ocid_exact,,,
2,262,2,1495,30829312,42,1800.0,15,-75.38541666666667,,,MISSING,,,
2,262,2,49104,3952915,457,2000.0,13,-109.879921875,,,MISSING,,,
2,262,2,49100,4002325,294,2000.0,12,-94.74678656588198,52.5143,13.3781,ocid_exact,,,
2,262,2,49300,2828810,251,1800.0,12,-112.79872824499068,,,MISSING,,,
2,262,2,49101,53102857,50,1800.0,11,-108.50431818181818,,,MISSING,,,
2,262,2,49104,2568966,333,2600.0,11,-115.60230722205914,,,MISSING,,,
2,262,2,49101,53102854,328,2600.0,10,-115.01625125111296,52.5119,13.3342,ocid_exact,,,
2,262,2,49103,51839251,390,2000.0,10,-111.76293376336616,52.5004,13.352,ocid_exact,,,
2,262,2,49300,3289866,63,1800.0,10,-99.58679427083334,,,MISSING,,,
2,262,2,1495,30829314,424,2600.0,9,-84.05208333333333,,,MISSING,,,
2,262,2,49101,3288852,487,2000.0,8,-115.60730234077649,52.5193,13.3497,ocid_exact,,,
2,262,2,49100,4002318,195,2600.0,7,-83.08681885125183,,,MISSING,,,
2,262,2,49101,2568714,210,1800.0,5,-107.45547486273163,52.52,13.3396,ocid_exact,,,
2,262,2,49101,3288841,41,1800.0,4,-116.67469779711216,,,MISSING,,,
2,262,2,49102,3301897,389,1800.0,4,-112.89984375,52.5052,13.3547,ocid_exact,,,
2,262,2,49104,2837517,154,2600.0,4,-112.75046552835052,,,MISSING,,,
2,262,2,49104,51502601,336,1800.0,4,-109.57921397182324,,,MISSING,,,
2,262,2,49100,4002319,196,2600.0,3,-79.6613259296102,,,MISSING,,,
2,262,2,49101,2837261,226,2600.0,3,-82.03797653256704,,,MISSING,,,
2,262,2,1495,30829829,427,900.0,2,-79.40625,52.5146,13.3483,ocid_exact,,,
2,262,2,1495,30829831,411,2000.0,2,-74.828125,,,MISSING,,,
2,262,2,49101,3288838,317,2600.0,2,-118.37754065040652,52.5197,13.3504,ocid_exact,,,
2,262,2,49102,2829845,293,2000.0,2,-105.9162936827957,52.502,13.3459,ocid_exact,,,
2,262,2,49105,2825747,454,2000.0,2,-129.32118855606757,52.4765,13.3297,ocid_exact,,,
2,262,2,49300,3502357,308,2000.0,2,-126.22913122486854,,,MISSING,,,
2,262,2,49400,3427082,428,1800.0,2,-123.40345052083332,,,MISSING,,,
2,262,2,49401,3485973,378,2000.0,2,-125.6972794117647,,,MISSING,,,
2,262,2,49100,4000013,296,2000.0,1,-92.21438953488372,52.51493767877314,13.35754173872084,wcl_fallback,,52.51493767877314,13.35754173872084
2,262,2,49101,2838542,377,2000.0,1,-121.7938988095238,,,MISSING,,,
2,262,2,49101,43164180,233,1800.0,1,-100.5537109375,52.5067,13.3292,ocid_exact,,,
2,262,2,49300,2828821,103,2000.0,1,-117.0270061728395,,,MISSING,,,
2,262,2,49300,3499533,337,1800.0,1,-89.625,,,MISSING,,,
