_row,operator,device,cell_id,split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,gap_type,wcl_lat,wcl_lon,sionna_power_cal,residual_cal
51484,1,pc4,26607105.0,val,-91.693125,-42.76667022705078,8.13163614221667,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-77.70566437319155,-13.987460626808442
51485,1,pc1,26607105.0,val,-83.529375,-50.56150817871094,66.82061328265002,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-85.50050232485171,1.9711273248517074
51488,1,pc1,26607105.0,val,-82.535,-49.56971740722656,58.20595370396888,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-84.50871155336733,1.9737115533673375
51490,1,pc4,26607105.0,val,-89.55875,-42.459381103515625,2.4988335934275616,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-77.3983752496564,-12.160374750343607
51491,1,pc4,26607105.0,val,-87.8075,-42.988441467285156,10.584990297557782,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-77.92743561342593,-9.880064386574077
51493,1,pc1,26607105.0,val,-81.84375,-48.43567657470703,49.22486563599083,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-83.3746707208478,1.5309207208478028
51496,1,pc4,26607105.0,val,-90.351875,-44.09503173828125,19.486996894836327,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-79.03402588442202,-11.317849115577985
51497,1,pc1,26607105.0,val,-81.0675,-47.16615295410156,40.04370506058887,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.10514710024233,1.0376471002423386
51500,1,pc1,26607105.0,val,-79.996875,-45.77606201171875,30.69692632946114,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-80.71505615785952,0.7181811578595187
51501,1,pc4,26607105.0,val,-91.31,-45.42576599121094,28.398291898968758,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-80.36476013735171,-10.945239862648293
51504,1,pc4,26607105.0,val,-92.50625,-46.75659942626953,37.23216279001253,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.6955935724103,-10.810656427589691
51506,1,pc1,26607105.0,val,-78.9475,-44.42083740234375,21.736385152174186,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-79.35983154848452,0.4123315484845165
51507,1,pc4,26607105.0,val,-92.9125,-48.00177764892578,45.99588546405278,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.94077179506655,-9.971728204933441
51510,1,pc1,26607105.0,val,-78.25375,-43.26835632324219,13.170409797883453,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-78.20735046938296,-0.0463995306170375
51513,1,pc1,26607105.0,val,-75.494375,-42.529701232910156,4.424436001721304,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-77.46869537905093,1.9743203790509227
51514,1,pc4,26607105.0,val,-93.593125,-49.18761444091797,55.084654892236195,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-84.12660858705874,-9.46651641294126
51515,1,pc1,26607105.0,val,-79.228125,-42.54335021972656,4.710413331661129,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-77.48234436586733,-1.7457806341326716
51516,1,pc4,26607105.0,val,-90.8525,-50.268211364746094,64.19102170753843,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-85.20720551088687,-5.645294489113141
51521,1,pc4,26607105.0,val,-93.3825,-51.28703308105469,73.64888992345936,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-86.22602722719546,-7.156472772804534
51522,1,pc1,26607105.0,val,-82.254375,-43.310569763183594,13.53037623177653,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-78.24956390932437,-4.004811090675631
51525,1,pc4,26607105.0,val,-95.04125,-52.21454620361328,83.11772263720839,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-87.15354034975405,-7.887709650245952
51526,1,pc1,26607105.0,val,-80.46875,-44.49870300292969,22.26385625159597,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-79.43769714907046,-1.031052850929541
51527,1,pc4,26607105.0,val,-94.595,-53.0682373046875,92.65683795830287,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.00723145082827,-6.587768549171727
51530,1,pc1,26607105.0,val,-83.556875,-45.821144104003906,30.99334486375979,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-80.76013825014468,-2.7967367498553273
51531,1,pc4,26607105.0,val,-92.626875,-53.82196044921875,101.8135317403494,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.76095459535952,-3.8659204046404767
51532,1,pc1,26607105.0,val,-86.243125,-47.16094207763672,40.00746526029233,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.09993622377749,-4.143188776222516
51535,1,pc4,26607105.0,val,-92.428125,-54.49302673339844,110.60535956091314,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.43202087953921,-2.9961041204607852
51536,1,pc1,26607105.0,val,-81.711875,-48.43299865722656,49.204594672974785,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-83.37199280336733,1.6601178033673278
51539,1,pc4,26607105.0,val,-93.2025,-55.054481506347656,118.46397144321853,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.99347565248843,-3.2090243475115727
51540,1,pc1,26607105.0,val,-79.72375,-49.6129150390625,58.56543894395665,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-84.55190918520327,4.828159185203276
51544,1,pc1,26607105.0,val,-77.953125,-50.72023010253906,68.27422119387961,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-85.65922424867983,7.706099248679834
51546,1,pc4,26607105.0,val,-91.963125,-55.47290802001953,124.6398255721498,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.4119021661603,-1.5512228338397023
51549,1,pc1,26607105.0,val,-78.755625,-51.702667236328125,77.78400823534793,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-86.6416613824689,7.886036382468902
51550,1,pc4,26607105.0,val,-90.3725,-55.813987731933594,129.88675565583864,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.75298187807437,0.38048187807436307
51551,1,pc4,26607105.0,val,-93.1575,-56.097991943359375,134.4076215585783,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.03698608950015,-2.1205139104998523
51554,1,pc1,26607105.0,val,-78.16375,-52.56159973144531,86.89489345274666,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-87.50059387758608,9.336843877586091
51555,1,pc4,26607105.0,val,-101.1725,-56.33209228515625,138.24170527708256,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.27108643129702,-9.901413568702978
51557,1,pc1,26607105.0,val,-78.380625,-53.313751220703125,95.56029163256233,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.2527453668439,9.872120366843902
51559,1,pc1,26607105.0,val,-77.419375,-53.960723876953125,103.58036205957278,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.8997180230939,11.480343023093894
51562,1,pc4,26607105.0,val,-101.860625,-56.51848602294922,141.3660019545162,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.45748016908999,-10.403144830910009
51564,1,pc1,26607105.0,val,-80.78125,-54.52808380126953,111.0822576807847,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.4670779474103,8.685827947410303
51566,1,pc4,26607105.0,val,-102.81125,-56.69261169433594,144.34297052297768,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.63160584047671,-11.179644159523292
51567,1,pc4,26607105.0,val,-101.800625,-56.905067443847656,148.05415099218465,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.84406158998843,-9.956563410011569
51568,1,pc1,26607105.0,val,-80.82375,-54.98851013183594,117.51573402278083,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.92750427797671,9.103754277976705
51571,1,pc1,26607105.0,val,-81.283125,-55.267295837402344,121.56992944538639,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.20628998354312,8.923164983543117
51572,1,pc4,26607105.0,val,-100.0775,-57.15492248535156,152.53172798354836,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.09391663149233,-7.9835833685076665
51576,1,pc1,26607105.0,val,-83.50875,-55.404388427734375,123.60920120187048,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.34338257387515,6.83463257387514
51578,1,pc4,26607105.0,val,-100.30125,-57.42572784423828,157.52749368026338,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.36472199037905,-7.936528009620943
51579,1,pc4,26607105.0,val,-98.6975,-57.70857238769531,162.90880618325028,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.64756653383608,-6.049933466163921
51580,1,pc1,26607105.0,val,-82.68875,-55.46569061279297,124.5308984888623,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.40468475893374,7.7159347589337415
51583,1,pc4,26607105.0,val,-98.809375,-57.93849182128906,167.41012564352735,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.87748596742983,-5.931889032570169
51584,1,pc1,26607105.0,val,-82.074375,-55.46569061279297,124.5308984888623,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.40468475893374,8.330309758933737
51587,1,pc4,26607105.0,val,-99.22,-58.13731384277344,171.39688445902416,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.07630798891421,-6.14369201108579
51590,1,pc1,26607105.0,val,-82.574375,-55.45423889160156,124.35819335677397,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.39323303774233,7.818858037742331
51591,1,pc1,26607105.0,val,-81.838125,-55.45500946044922,124.36993473034023,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.39400360658999,8.555878606589985
51592,1,pc4,26607105.0,val,-100.41375,-58.302040100097656,174.76808710392066,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.24103424623843,-7.172715753761565
51596,1,pc4,26607105.0,val,-99.4875,-58.458213806152344,178.0220992960855,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.39720795229312,-6.090292047706882
51597,1,pc1,26607105.0,val,-82.24875,-55.480224609375,124.75036670084427,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.41921875551577,8.17046875551577
51600,1,pc4,26607105.0,val,-99.2625,-58.585960388183594,180.7265057324549,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.52495453432437,-5.7375454656756375
51602,1,pc1,26607105.0,val,-83.388125,-55.61418151855469,126.78954130680056,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.55317566469546,7.165050664695457
51605,1,pc1,26607105.0,val,-85.609375,-55.783966064453125,129.41712179866923,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.7229602105939,5.113585210593897
51606,1,pc4,26607105.0,val,-99.0675,-58.718101501464844,183.56501089629924,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.65709564760562,-5.41040435239438
51609,1,pc1,26607105.0,val,-82.054375,-55.97764587402344,132.4748327689392,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.91664002016421,8.862265020164216
51610,1,pc4,26607105.0,val,-99.40375,-58.856285095214844,186.5790867434123,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.79527924135562,-5.608470758644387
51611,1,pc1,26607105.0,val,-86.874375,-56.175811767578125,135.67138981885483,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.1148059137189,4.240430913718896
51614,1,pc4,26607105.0,val,-101.40375,-59.01844787597656,190.17589306458615,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.95744202211733,-7.446307977882668
51617,1,pc4,26607105.0,val,-101.89875,-59.205108642578125,194.39838747101174,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.1441027887189,-7.75464721128111
51618,1,pc1,26607105.0,val,-93.833125,-56.349571228027344,138.53219192414588,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.28856537416812,-2.54455962583188
51620,1,pc4,26607105.0,val,-102.631875,-59.410491943359375,199.14810103104296,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.34948608950015,-8.282388910499847
51621,1,pc1,26607105.0,val,-95.53375,-56.496116638183594,140.98763554085588,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.43511078432437,-4.098639215675632
51623,1,pc1,26607105.0,val,-98.48,-56.6883544921875,144.26971593135033,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.62734863832827,-6.852651361671732
51625,1,pc4,26607105.0,val,-101.74625,-59.66503143310547,205.18939717596746,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.60402557924624,-7.142224420753763
51627,1,pc1,26607105.0,val,-97.728125,-56.93866729736328,148.64904653480335,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.87766144350405,-5.850463556495953
51628,1,pc4,26607105.0,val,-102.649375,-59.91461181640625,211.28411581996735,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.85360596254702,-7.795769037452985
51631,1,pc1,26607105.0,val,-97.9175,-57.26561737060547,154.55594071557653,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.20461151674624,-5.712888483253764
51634,1,pc4,26607105.0,val,-103.57375,-60.13154602050781,216.72295653774086,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.07054016664858,-8.50320983335142
51636,1,pc1,26607105.0,val,-95.28,-57.65191650390625,161.81765964550095,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-92.59091065004702,-2.6890893499529795
51638,1,pc4,26607105.0,val,-102.604375,-60.343589782714844,222.1693937714327,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.28258392885562,-7.321791071144389
51640,1,pc4,26607105.0,val,-100.431875,-60.540122985839844,227.33575558042378,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.47911713198062,-4.95275786801939
51642,1,pc1,26607105.0,val,-95.04875,-58.0684814453125,170.00714833663625,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.00747559145327,-2.0412744085467267
51645,1,pc4,26607105.0,val,-101.915625,-60.753753662109375,233.08352749906942,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.69274780825015,-6.222877191749859
51646,1,pc1,26607105.0,val,-95.280625,-58.50182342529297,178.94128381364462,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.44081757143374,-1.8398074285662602
51649,1,pc1,26607105.0,val,-98.375625,-58.9193115234375,187.9695493641991,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-93.85830566957827,-4.517319330421728
51650,1,pc4,26607105.0,val,-103.820625,-60.964599609375,238.89477036821398,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.90359375551577,-7.917031244484235
51651,1,pc1,26607105.0,val,-98.904375,-59.31031799316406,196.81828377690528,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.24931213930483,-4.655062860695168
51653,1,pc4,26607105.0,val,-104.36569148936172,-61.201080322265625,245.57987087081415,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-96.1400744684064,-8.225617020955326
51658,1,pc1,26607105.0,val,-98.316875,-59.66465759277344,205.1809954208761,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.60365173891421,-3.713223261085787
51659,1,pc1,26607105.0,val,-99.050625,-59.98907470703125,213.13642490003443,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-94.92806885317202,-4.122556146827975
51664,1,pc1,26607105.0,val,-100.055,-60.27649688720703,220.43246318048952,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.2154910333478,-4.839508966652204
51669,1,pc1,26607105.0,val,-95.705,-60.54762268066406,227.53568122662375,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.48661682680483,-0.2183831731951642
51673,1,pc1,26607105.0,val,-97.405,-60.832374572753906,235.23492870343077,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-95.77136871889468,-1.6336312811053233
51676,1,pc1,26607105.0,val,-102.67375,-61.114776611328125,243.12004796526864,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-96.0537707574689,-6.619979242531102
51681,1,pc1,26607105.0,val,-103.831875,-61.381919860839844,250.81562231986413,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-96.32091400698062,-7.510960993019381
147668,1,pc4,26607105.0,val,-91.67943548387096,-55.3330078125,122.54356724624934,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-90.27200195864077,-1.4074335252301893
147670,1,pc4,26607105.0,val,-91.475,-54.873085021972656,115.87285564674963,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.81207916811343,-1.6629208318865665
147674,1,pc4,26607105.0,val,-93.535625,-54.39106750488281,109.2286581385538,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-89.33006165102358,-4.205563348976412
147678,1,pc4,26607105.0,val,-91.651875,-53.88380432128906,102.59772649376093,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.82279846742983,-2.82907653257017
147682,1,pc4,26607105.0,val,-91.25375,-53.34991455078125,95.99436652366484,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-88.28890869692202,-2.964841303077975
147689,1,pc4,26607105.0,val,-92.659375,-52.79850769042969,89.5517960082089,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-87.73750183657046,-4.921873163429538
147691,1,pc4,26607105.0,val,-94.073125,-52.26591491699219,83.66859234207871,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-87.20490906313296,-6.8682159368670455
147696,1,pc4,26607105.0,val,-92.4225,-51.77174377441406,78.48801589813993,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-86.71073792055483,-5.711762079445165
147700,1,pc4,26607105.0,val,-91.053125,-51.32618713378906,74.03149106457103,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-86.26518127992983,-4.78794372007016
147702,1,pc4,26607105.0,val,-93.380625,-50.90106201171875,69.95721516089408,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-85.84005615785952,-7.540568842140473
147708,1,pc4,26607105.0,val,-94.651875,-50.454795837402344,65.85559959420925,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-85.39378998354312,-9.258085016456889
147711,1,pc4,26607105.0,val,-92.516875,-49.966094970703125,61.55609044393519,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-84.9050891168439,-7.611785883156102
147714,1,pc4,26607105.0,val,-92.45875,-49.45313262939453,57.242775046396766,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-84.3921267755353,-8.066623224464692
147718,1,pc4,26607105.0,val,-91.738125,-48.988136291503906,53.495324389630234,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-83.92713043764468,-7.810994562355319
147723,1,pc4,26607105.0,val,-89.7775,-48.57708740234375,50.30031316437994,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-83.51608154848452,-6.261418451515482
147726,1,pc4,26607105.0,val,-90.87875,-48.18080139160156,47.31588441759892,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-83.11979553774233,-7.7589544622576625
147730,1,pc4,26607105.0,val,-90.3425,-47.82184600830078,44.68674650379059,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.76084015444155,-7.581659845558448
147734,1,pc4,26607105.0,val,-89.95375,-47.50779724121094,42.43895834143604,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.44679138735171,-7.50695861264829
147738,1,pc4,26607105.0,val,-90.919375,-47.213905334472656,40.37559393262088,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-82.15289948061343,-8.766475519386574
147743,1,pc4,26607105.0,val,-91.5225,-46.997291564941406,38.877350235731704,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.93628571108218,-9.586214288917816
147747,1,pc4,26607105.0,val,-92.509375,-46.83232116699219,37.747851746135055,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.77131531313296,-10.738059686867047
147753,1,pc4,26607105.0,val,-92.921875,-46.74932861328125,37.183218925000226,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.68832275942202,-11.233552240577978
147754,1,pc4,26607105.0,val,-94.12375,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.46259551450376
147761,1,pc4,26607105.0,val,-93.2175,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.55634551450376
147762,1,pc4,26607105.0,val,-93.458125,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.796970514503755
147769,1,pc4,26607105.0,val,-94.20375,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.542595514503759
147772,1,pc4,26607105.0,val,-94.2525,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.591345514503757
147774,1,pc4,26607105.0,val,-92.315625,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-10.654470514503757
147780,1,pc4,26607105.0,val,-92.435625,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-10.774470514503761
147785,1,pc4,26607105.0,val,-93.598125,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.936970514503756
147786,1,pc1,26607105.0,val,-90.200625,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.8288537652813943
147787,1,pc4,26607105.0,val,-93.816875,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.155720514503756
147792,1,pc1,26607105.0,val,-89.869375,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,1.1601037652813915
147793,1,pc4,26607105.0,val,-93.898125,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.236970514503753
147794,1,pc1,26607105.0,val,-90.085625,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.9438537652814034
147796,1,pc4,26607105.0,val,-94.49625,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.835095514503763
147799,1,pc4,26607105.0,val,-94.61125,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.950095514503758
147801,1,pc1,26607105.0,val,-89.9525,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,1.076978765281396
147803,1,pc4,26607105.0,val,-94.089375,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.428220514503764
147805,1,pc1,26607105.0,val,-89.873125,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,1.1563537652813949
147806,1,pc1,26607105.0,val,-90.675625,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.3538537652814
147809,1,pc4,26607105.0,val,-93.5525,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.891345514503755
147810,1,pc1,26607105.0,val,-92.019375,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,-0.9898962347186
147813,1,pc4,26607105.0,val,-92.506875,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-10.845720514503753
147814,1,pc1,26607105.0,val,-91.49,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,-0.4605212347185983
147816,1,pc4,26607105.0,val,-92.906875,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.245720514503759
147818,1,pc4,26607105.0,val,-93.759375,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.098220514503765
147819,1,pc1,26607105.0,val,-90.15,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.8794787652813909
147822,1,pc1,26607105.0,val,-90.08,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.9494787652813983
147824,1,pc4,26607105.0,val,-93.6725,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-12.011345514503759
147826,1,pc1,26607105.0,val,-89.7625,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,1.2669787652813937
147829,1,pc4,26607105.0,val,-93.3675,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.706345514503766
147832,1,pc4,26607105.0,val,-92.9775,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.316345514503766
147833,1,pc1,26607105.0,val,-90.0075,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,1.0219787652814034
147835,1,pc1,26607105.0,val,-90.115625,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.9138537652814023
147836,1,pc4,26607105.0,val,-92.88625,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.225095514503764
147839,1,pc4,26607105.0,val,-93.078125,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-11.41697051450376
147840,1,pc1,26607105.0,val,-90.294375,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.7351037652813943
147842,1,pc4,26607105.0,val,-92.6275,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-10.966345514503757
147843,1,pc1,26607105.0,val,-90.318125,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.7113537652814017
147847,1,pc1,26607105.0,val,-91.051875,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,-0.022396234718598862
147848,1,pc4,26607105.0,val,-91.499375,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-9.83822051450376
147852,1,pc1,26607105.0,val,-90.336875,-56.090484619140625,134.28647693511732,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-91.0294787652814,0.6926037652813903
147853,1,pc4,26607105.0,val,-91.605,-46.72216033935547,36.998870097007675,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.66115448549624,-9.943845514503764
147855,1,pc4,26607105.0,val,-91.51625,-46.69496154785156,36.81453107082478,1800.0,Park,Unflagged,52.51367902234346,13.37717048658417,-81.63395569399233,-9.882294306007665
