_row,device,cell_id,operator,new_split
33478,pc1,26795520.0,1,val
33479,pc1,26795520.0,1,train
33480,pc1,26795520.0,1,val
33481,pc1,26795520.0,1,train
33482,pc1,26795520.0,1,val
33483,pc1,26795520.0,1,val
33484,pc1,26795520.0,1,train
33485,pc1,26795520.0,1,train
33486,pc1,26795520.0,1,train
33487,pc1,26795520.0,1,train
33488,pc1,26795520.0,1,train
33489,pc1,26795520.0,1,val
33490,pc1,26795520.0,1,val
33491,pc1,26795520.0,1,train
33492,pc1,26795520.0,1,train
33493,pc1,26795520.0,1,train
33494,pc1,26795520.0,1,train
33495,pc1,26795520.0,1,train
33496,pc1,26795520.0,1,train
33497,pc1,26795520.0,1,train
33498,pc1,26367744.0,1,train
33499,pc1,26367744.0,1,train
33500,pc1,26367744.0,1,train
33501,pc1,26367744.0,1,train
33502,pc1,26367744.0,1,train
33503,pc1,26367744.0,1,val
33504,pc1,26367744.0,1,val
33505,pc1,26367744.0,1,train
33506,pc1,26367744.0,1,train
33507,pc1,26367744.0,1,train
33508,pc1,26367744.0,1,train
33509,pc1,26367744.0,1,val
33510,pc1,26367744.0,1,train
33511,pc1,26367744.0,1,train
33512,pc1,26367744.0,1,val
33513,pc1,26367744.0,1,train
33514,pc1,26367744.0,1,train
33515,pc1,26367744.0,1,train
33516,pc1,26367744.0,1,val
33517,pc1,26367744.0,1,train
33518,pc1,26367744.0,1,val
33519,pc1,26367744.0,1,train
33520,pc1,26367744.0,1,train
33521,pc1,26367744.0,1,train
33522,pc1,26367744.0,1,train
33523,pc1,26367744.0,1,train
33524,pc1,26367744.0,1,val
33525,pc1,26367744.0,1,train
33526,pc1,26367744.0,1,train
33527,pc1,26367744.0,1,train
33528,pc1,26367744.0,1,val
33529,pc1,26367744.0,1,train
33530,pc1,26367744.0,1,train
33531,pc1,26367744.0,1,train
33532,pc1,26367744.0,1,train
33533,pc1,26367744.0,1,train
33534,pc1,26367744.0,1,train
33535,pc1,26351361.0,1,val
33536,pc1,26351361.0,1,train
33537,pc1,26351361.0,1,val
33538,pc1,26351361.0,1,train
33539,pc1,26351361.0,1,val
33540,pc1,26351361.0,1,train
33541,pc1,26351361.0,1,train
33542,pc1,26351361.0,1,train
33543,pc1,26351361.0,1,val
33544,pc1,26351361.0,1,train
33545,pc1,26351361.0,1,train
33546,pc1,26351361.0,1,train
33547,pc1,26351361.0,1,train
33548,pc1,26351361.0,1,train
33549,pc1,26351361.0,1,train
33550,pc1,26351361.0,1,train
33551,pc1,26351361.0,1,train
33552,pc1,26351361.0,1,val
33553,pc1,26351361.0,1,train
33554,pc1,26351361.0,1,train
33555,pc1,26351361.0,1,train
33556,pc1,26351361.0,1,train
33557,pc1,26351361.0,1,train
33558,pc1,26351361.0,1,train
33559,pc1,26351361.0,1,train
33560,pc1,26351361.0,1,train
33561,pc1,26351361.0,1,val
33562,pc1,26351361.0,1,train
33563,pc1,26351360.0,1,train
33564,pc1,26351360.0,1,train
33565,pc1,26351360.0,1,train
33566,pc1,26351360.0,1,train
33567,pc1,26351360.0,1,train
33568,pc1,26351360.0,1,train
33569,pc1,26351360.0,1,val
33570,pc1,26351360.0,1,train
33571,pc1,26351360.0,1,val
33572,pc1,26351360.0,1,train
33573,pc1,26351360.0,1,train
33574,pc1,26351360.0,1,train
33575,pc1,26351360.0,1,train
33576,pc1,26351360.0,1,val
33577,pc1,26351360.0,1,train
33578,pc1,26351360.0,1,train
33579,pc1,26351360.0,1,train
33580,pc1,26351360.0,1,train
33581,pc1,26351360.0,1,train
33582,pc1,26351360.0,1,train
33583,pc1,26351360.0,1,train
33584,pc1,26351360.0,1,train
33585,pc1,26351360.0,1,train
33586,pc1,26351360.0,1,train
33587,pc1,26351360.0,1,train
33588,pc1,26351360.0,1,val
33589,pc1,26351360.0,1,val
33590,pc1,26351360.0,1,train
33591,pc1,26351360.0,1,train
33592,pc1,26351360.0,1,train
33593,pc1,26351360.0,1,train
33594,pc1,26351360.0,1,train
33595,pc1,26351360.0,1,train
33596,pc1,26351360.0,1,train
33597,pc1,26351360.0,1,train
33598,pc1,26351360.0,1,train
33599,pc1,26351360.0,1,train
33600,pc1,26351360.0,1,train
33601,pc1,26351360.0,1,train
33602,pc1,26351360.0,1,train
33603,pc1,26351360.0,1,train
33604,pc1,26351360.0,1,train
33605,pc1,26351360.0,1,train
33606,pc1,26351360.0,1,val
33607,pc1,26351360.0,1,train
33608,pc1,26351360.0,1,val
33609,pc1,26351360.0,1,val
33610,pc1,26351360.0,1,train
33611,pc1,26351360.0,1,val
33612,pc1,26351360.0,1,val
33613,pc1,26351360.0,1,val
33614,pc1,26351362.0,1,train
33615,pc1,26351362.0,1,train
33616,pc1,26351362.0,1,val
33617,pc1,26351362.0,1,train
33618,pc1,26351362.0,1,train
33619,pc1,26351362.0,1,train
33620,pc1,26351362.0,1,train
33621,pc1,26351362.0,1,train
33622,pc1,26351362.0,1,train
33623,pc1,26351362.0,1,train
33624,pc1,26351362.0,1,val
33625,pc1,26351362.0,1,train
33626,pc1,26351362.0,1,train
33627,pc1,26351362.0,1,train
33628,pc1,26351362.0,1,train
33629,pc1,26351362.0,1,train
33630,pc1,26351362.0,1,train
33631,pc1,26351362.0,1,train
33632,pc1,26351362.0,1,val
33633,pc1,26351362.0,1,val
33634,pc1,26368257.0,1,train
33635,pc1,26368257.0,1,val
33636,pc1,26368257.0,1,train
33637,pc1,26368257.0,1,train
33638,pc1,26368257.0,1,train
33639,pc1,26368257.0,1,train
33640,pc1,26368258.0,1,val
33641,pc1,26368258.0,1,train
33642,pc1,26368258.0,1,val
33643,pc1,26368258.0,1,train
33644,pc1,26368258.0,1,train
33645,pc1,26368258.0,1,train
33646,pc1,26368258.0,1,train
33647,pc1,26368258.0,1,train
33648,pc1,26368258.0,1,train
33649,pc1,26368258.0,1,train
33650,pc1,26368258.0,1,train
33651,pc1,26368258.0,1,train
33652,pc1,26368258.0,1,train
33653,pc1,26368258.0,1,train
33654,pc1,26368258.0,1,train
33655,pc1,26368258.0,1,train
33656,pc1,26368258.0,1,train
33657,pc1,26368258.0,1,train
33658,pc1,26368258.0,1,train
33659,pc1,26368258.0,1,train
33660,pc1,26368258.0,1,train
33661,pc1,26368258.0,1,train
33662,pc1,26368258.0,1,train
33663,pc1,26368258.0,1,train
33664,pc1,26368258.0,1,train
33665,pc1,26368258.0,1,val
33666,pc1,26368258.0,1,train
33667,pc1,26368258.0,1,val
33668,pc1,26368258.0,1,train
33669,pc1,26368258.0,1,train
33670,pc1,26368258.0,1,train
33671,pc1,26368258.0,1,train
33672,pc1,26368258.0,1,train
33673,pc1,26368258.0,1,train
33674,pc1,26368258.0,1,train
33675,pc1,26368258.0,1,train
33676,pc1,26368258.0,1,train
33677,pc1,26368258.0,1,train
33678,pc1,26368258.0,1,train
33679,pc1,26368258.0,1,val
33680,pc1,26368258.0,1,train
33681,pc1,26368258.0,1,train
33682,pc1,26368258.0,1,train
33683,pc1,26368258.0,1,train
33684,pc1,26368258.0,1,train
33685,pc1,26368258.0,1,val
33686,pc1,26368258.0,1,train
33687,pc1,26368258.0,1,train
33688,pc1,26368258.0,1,train
33689,pc1,26368258.0,1,train
33690,pc1,26368258.0,1,train
33691,pc1,26368258.0,1,train
33692,pc1,26368258.0,1,val
33693,pc1,26368258.0,1,train
33694,pc1,26368258.0,1,train
33695,pc1,26368258.0,1,train
33696,pc1,26368258.0,1,val
33697,pc1,26368258.0,1,train
33698,pc1,26368258.0,1,val
33699,pc1,26368258.0,1,train
33700,pc1,26368258.0,1,train
33701,pc1,26368258.0,1,train
33702,pc1,26368258.0,1,train
33703,pc1,26368258.0,1,train
33704,pc1,26368258.0,1,train
33705,pc1,26368258.0,1,train
33706,pc1,26368258.0,1,train
33707,pc1,26368258.0,1,train
33708,pc1,26368258.0,1,train
33709,pc1,26368258.0,1,train
33710,pc1,26368258.0,1,val
33711,pc1,26368258.0,1,train
33712,pc1,26368258.0,1,train
33713,pc1,26368258.0,1,train
33714,pc1,26368258.0,1,train
33715,pc1,26368258.0,1,train
33716,pc1,26368258.0,1,val
33717,pc1,26368258.0,1,train
33718,pc1,26368258.0,1,val
33719,pc1,26368258.0,1,train
33720,pc1,26368258.0,1,train
33721,pc1,26368258.0,1,train
33722,pc1,26368258.0,1,train
33723,pc1,26368258.0,1,train
33724,pc1,26368258.0,1,train
33725,pc1,26368258.0,1,train
33726,pc1,26368258.0,1,train
33727,pc1,26368258.0,1,val
33728,pc1,26368258.0,1,train
33729,pc1,26368258.0,1,train
33730,pc1,26368258.0,1,val
33731,pc1,26368258.0,1,train
33732,pc1,26368258.0,1,train
33733,pc1,26368258.0,1,train
33734,pc1,26368258.0,1,val
33735,pc1,26368258.0,1,val
33736,pc1,26368258.0,1,val
33737,pc1,26368258.0,1,train
33738,pc1,26368258.0,1,train
33739,pc1,26368258.0,1,train
33740,pc1,26368258.0,1,train
33741,pc1,26368258.0,1,val
33742,pc1,26368258.0,1,val
33743,pc1,26368258.0,1,train
33744,pc1,26368258.0,1,train
33745,pc1,26368258.0,1,train
33746,pc1,26368258.0,1,val
33747,pc1,28650241.0,1,train
33748,pc1,28650241.0,1,train
33749,pc1,28650241.0,1,train
33750,pc1,28650241.0,1,train
33751,pc1,28650241.0,1,train
33752,pc1,28650241.0,1,val
33753,pc1,28650241.0,1,train
33754,pc1,28650241.0,1,train
33755,pc1,28650241.0,1,train
33756,pc1,28650241.0,1,val
33757,pc1,28650241.0,1,train
33758,pc1,28650241.0,1,train
33759,pc1,28650241.0,1,train
33760,pc1,28650241.0,1,train
33761,pc1,28650241.0,1,val
33762,pc1,28650241.0,1,train
33763,pc1,28650241.0,1,val
33764,pc1,28650241.0,1,val
33765,pc1,28650241.0,1,val
33766,pc1,28650241.0,1,val
33767,pc1,28650241.0,1,train
33768,pc1,28650241.0,1,train
33769,pc1,28650241.0,1,val
33770,pc1,28650241.0,1,train
33771,pc1,28650241.0,1,train
33772,pc1,28650241.0,1,train
33773,pc1,28650241.0,1,train
33774,pc1,28650241.0,1,val
33775,pc1,28650241.0,1,train
33776,pc1,28650241.0,1,train
33777,pc1,28650241.0,1,train
33778,pc1,28650241.0,1,train
33779,pc1,28650241.0,1,train
33780,pc1,28650241.0,1,train
33781,pc1,28650241.0,1,train
33782,pc1,28650241.0,1,train
33783,pc1,28650241.0,1,train
33784,pc1,28650241.0,1,train
33785,pc1,28650241.0,1,train
33786,pc1,28650241.0,1,train
33787,pc1,28650241.0,1,val
33788,pc1,28650241.0,1,train
33789,pc1,28650241.0,1,train
33790,pc1,28650241.0,1,val
33791,pc1,28650241.0,1,train
33792,pc1,28650241.0,1,train
33793,pc1,28650241.0,1,train
33794,pc1,28650241.0,1,train
33795,pc1,28650241.0,1,train
33796,pc1,28650241.0,1,train
33797,pc1,28650241.0,1,train
33798,pc1,28650241.0,1,train
33799,pc1,28650241.0,1,train
33800,pc1,28650241.0,1,train
33801,pc1,28650241.0,1,train
33802,pc1,28650241.0,1,train
33803,pc1,28650241.0,1,val
33804,pc1,28650241.0,1,train
33805,pc1,28650241.0,1,train
33806,pc1,28650241.0,1,train
33807,pc1,28650241.0,1,val
33808,pc1,28650241.0,1,val
33809,pc1,28650241.0,1,train
33810,pc1,28650241.0,1,train
33811,pc1,28650241.0,1,train
33812,pc1,28650241.0,1,train
33813,pc1,28650241.0,1,train
33814,pc1,28650241.0,1,train
33815,pc1,28650241.0,1,val
33816,pc1,28650241.0,1,train
33817,pc1,28650241.0,1,train
33818,pc1,28650241.0,1,train
33819,pc1,28650241.0,1,train
33820,pc1,28650241.0,1,train
33821,pc1,28650241.0,1,train
33822,pc1,28650241.0,1,val
33823,pc1,28650241.0,1,train
33824,pc1,28650241.0,1,train
33825,pc1,28650241.0,1,train
33826,pc1,28650241.0,1,val
33827,pc1,28650241.0,1,train
33828,pc1,28650241.0,1,train
33829,pc1,28650241.0,1,val
33830,pc1,28650241.0,1,val
33831,pc1,28650241.0,1,train
33832,pc1,28650241.0,1,train
33833,pc1,28650241.0,1,train
33834,pc1,28650241.0,1,val
33835,pc1,28650241.0,1,train
33836,pc1,28650241.0,1,train
33837,pc1,28650241.0,1,train
33838,pc1,28650241.0,1,train
33839,pc1,28650241.0,1,train
33840,pc1,28650241.0,1,train
33841,pc1,28650241.0,1,train
33842,pc1,28650241.0,1,train
33843,pc1,28650241.0,1,train
33844,pc1,28650241.0,1,train
33845,pc1,28650241.0,1,train
33846,pc1,28650241.0,1,val
33847,pc1,28650241.0,1,train
33848,pc1,28650241.0,1,train
33849,pc1,28650241.0,1,val
33850,pc1,28650241.0,1,train
33851,pc1,28650241.0,1,train
33852,pc1,28650241.0,1,train
33853,pc1,28650241.0,1,train
33854,pc1,28650241.0,1,train
33855,pc1,28650241.0,1,train
33856,pc1,28650241.0,1,train
33857,pc1,28650241.0,1,train
33858,pc1,28650241.0,1,train
33859,pc1,28650241.0,1,val
33860,pc1,28650241.0,1,train
33861,pc1,28650241.0,1,train
33862,pc1,28650241.0,1,train
33863,pc1,28650241.0,1,train
33864,pc1,28650241.0,1,train
33865,pc1,28650241.0,1,train
33866,pc1,28650241.0,1,train
33867,pc1,28650241.0,1,train
33868,pc1,28650241.0,1,train
33869,pc1,28650241.0,1,val
33870,pc1,28650241.0,1,train
33871,pc1,28650241.0,1,train
33872,pc1,28650241.0,1,train
33873,pc1,28650241.0,1,train
33874,pc1,28650241.0,1,train
33875,pc1,28650241.0,1,val
33876,pc1,28650241.0,1,val
33877,pc1,28650241.0,1,train
33878,pc1,28650241.0,1,train
33879,pc1,28650241.0,1,val
33880,pc1,28650241.0,1,train
33881,pc1,28650241.0,1,train
33882,pc1,28650241.0,1,train
33883,pc1,28650241.0,1,train
33884,pc1,28650241.0,1,train
33885,pc1,28650241.0,1,val
33886,pc1,28650241.0,1,train
33887,pc1,28650241.0,1,val
33888,pc1,28650241.0,1,val
33889,pc1,28650241.0,1,train
33890,pc1,28650241.0,1,train
33891,pc1,28650241.0,1,val
33892,pc1,28650241.0,1,train
33893,pc1,28650241.0,1,train
33894,pc1,28650241.0,1,train
33895,pc1,28650241.0,1,train
33896,pc1,28650241.0,1,val
33897,pc1,28650241.0,1,val
33898,pc1,28650241.0,1,train
33899,pc1,28650241.0,1,val
33900,pc1,28650241.0,1,train
33901,pc1,28650241.0,1,train
33902,pc1,28650241.0,1,train
33903,pc1,28650241.0,1,train
33904,pc1,28650241.0,1,train
33905,pc1,28650241.0,1,train
33906,pc1,28650241.0,1,val
33907,pc1,28650241.0,1,train
33908,pc1,28650241.0,1,val
33909,pc1,28650241.0,1,train
33910,pc1,28650241.0,1,train
33911,pc1,28650241.0,1,train
33912,pc1,28650241.0,1,train
33913,pc1,28650241.0,1,train
33914,pc1,28650241.0,1,train
33915,pc1,28650241.0,1,train
33916,pc1,28650241.0,1,train
33917,pc1,28650241.0,1,val
33918,pc1,28650241.0,1,train
33919,pc1,28650241.0,1,train
33920,pc1,28650241.0,1,train
33921,pc1,28650241.0,1,val
33922,pc1,28650241.0,1,train
33923,pc1,28650241.0,1,train
33924,pc1,28650241.0,1,train
33925,pc1,28650241.0,1,train
33926,pc1,28650241.0,1,val
33927,pc1,28650241.0,1,train
33928,pc1,28650241.0,1,train
33929,pc1,28650241.0,1,train
33930,pc1,26947072.0,1,train
33931,pc1,26947072.0,1,train
33932,pc1,26947072.0,1,train
33933,pc1,26947072.0,1,train
33934,pc1,26947072.0,1,val
33935,pc1,26947072.0,1,val
33936,pc1,26947072.0,1,train
33937,pc1,26947072.0,1,train
33938,pc1,26947072.0,1,train
33939,pc1,26947072.0,1,train
33940,pc1,26947072.0,1,train
33941,pc1,26947072.0,1,train
33942,pc1,26947072.0,1,train
33943,pc1,26947072.0,1,train
33944,pc1,26947072.0,1,train
33945,pc1,34768897.0,1,val
33946,pc1,34768897.0,1,train
33947,pc1,34768897.0,1,train
33948,pc1,34768897.0,1,train
33949,pc1,34768897.0,1,train
33950,pc1,34768897.0,1,train
33951,pc1,34768897.0,1,train
33952,pc1,34768897.0,1,train
33953,pc1,28792066.0,1,train
33954,pc1,28792066.0,1,train
33955,pc1,28792066.0,1,train
33956,pc1,28792066.0,1,train
33957,pc1,28792066.0,1,train
33958,pc1,28792066.0,1,train
33959,pc1,28792066.0,1,val
33960,pc1,28792066.0,1,train
33961,pc1,26947072.0,1,train
33962,pc1,26947072.0,1,train
33963,pc1,26947072.0,1,val
33964,pc1,26947072.0,1,train
33965,pc1,26947072.0,1,train
33966,pc1,26947072.0,1,train
33967,pc1,26947072.0,1,train
33968,pc1,26947072.0,1,train
33969,pc1,26947072.0,1,train
33970,pc1,28792066.0,1,train
33971,pc1,28792066.0,1,train
33972,pc1,28792066.0,1,train
33973,pc1,28792066.0,1,train
33974,pc1,28792066.0,1,train
33975,pc1,28792066.0,1,train
33976,pc1,28792066.0,1,train
33977,pc1,28792066.0,1,train
33978,pc1,28792066.0,1,train
33979,pc1,28792066.0,1,train
33980,pc1,28792066.0,1,train
33981,pc1,28792066.0,1,train
33982,pc1,28792066.0,1,train
33983,pc1,28792066.0,1,train
33984,pc1,28792066.0,1,train
33985,pc1,28792066.0,1,train
33986,pc1,28792066.0,1,train
33987,pc1,28792066.0,1,train
33988,pc1,28792066.0,1,train
33989,pc1,28792066.0,1,val
33990,pc1,28792066.0,1,train
33991,pc1,28792066.0,1,train
33992,pc1,28792066.0,1,train
33993,pc1,28792066.0,1,train
33994,pc1,28792066.0,1,train
33995,pc1,28792066.0,1,val
33996,pc1,28792066.0,1,val
33997,pc1,28792066.0,1,train
33998,pc1,28792066.0,1,train
33999,pc1,28792066.0,1,val
34000,pc1,28792066.0,1,train
34001,pc1,28792066.0,1,train
34002,pc1,28792066.0,1,train
34003,pc1,28792066.0,1,val
34004,pc1,28792066.0,1,val
34005,pc1,28792066.0,1,train
34006,pc1,28792066.0,1,train
34007,pc1,28792066.0,1,train
34008,pc1,28792066.0,1,train
34009,pc1,28792066.0,1,train
34010,pc1,28792066.0,1,train
34011,pc1,28792066.0,1,train
34012,pc1,28792066.0,1,train
34013,pc1,28792066.0,1,train
34014,pc1,28792066.0,1,train
34015,pc1,28792066.0,1,train
34016,pc1,28792066.0,1,train
34017,pc1,28792066.0,1,val
34018,pc1,28792066.0,1,train
34019,pc1,26947072.0,1,train
34020,pc1,26947072.0,1,train
34021,pc1,26947072.0,1,train
34022,pc1,26947072.0,1,train
34023,pc1,26947072.0,1,train
34024,pc1,26947072.0,1,train
34025,pc1,26947072.0,1,train
34026,pc1,26947072.0,1,train
34027,pc1,26947072.0,1,val
34028,pc1,26947072.0,1,val
34029,pc1,26947072.0,1,train
34030,pc1,26947072.0,1,val
34031,pc1,26947072.0,1,val
34032,pc1,26947072.0,1,train
34033,pc1,26947072.0,1,train
34034,pc1,26947072.0,1,train
34035,pc1,26947072.0,1,train
34036,pc1,26947072.0,1,val
34037,pc1,26947072.0,1,train
34038,pc1,26947072.0,1,val
34039,pc1,26947072.0,1,train
34040,pc1,26947072.0,1,train
34041,pc1,26947072.0,1,train
34042,pc1,26947072.0,1,train
34043,pc1,26947072.0,1,val
34044,pc1,26947072.0,1,train
34045,pc1,26947072.0,1,val
34046,pc1,26947072.0,1,train
34047,pc1,26947072.0,1,train
34048,pc1,26947072.0,1,train
34049,pc1,26947072.0,1,train
34050,pc1,26947072.0,1,train
34051,pc1,26947072.0,1,train
34052,pc1,26947072.0,1,val
34053,pc1,26947072.0,1,train
34054,pc1,26947072.0,1,train
34055,pc1,26947072.0,1,train
34056,pc1,26947072.0,1,train
34057,pc1,26947072.0,1,train
34058,pc1,26947072.0,1,train
34059,pc1,26947072.0,1,train
34060,pc1,26947072.0,1,train
34061,pc1,26947072.0,1,train
34062,pc1,26947072.0,1,train
34063,pc1,26947072.0,1,train
34064,pc1,26947072.0,1,train
34065,pc1,26947072.0,1,train
34066,pc1,26947072.0,1,train
34067,pc1,26947072.0,1,train
34068,pc1,26947072.0,1,val
34069,pc1,26947072.0,1,train
34070,pc1,26947072.0,1,train
34071,pc1,26947072.0,1,train
34072,pc1,26947072.0,1,train
34073,pc1,26947072.0,1,val
34074,pc1,26947072.0,1,train
34075,pc1,26947072.0,1,train
34076,pc1,26947072.0,1,train
34077,pc1,26947072.0,1,train
34078,pc1,26947072.0,1,train
34079,pc1,26947072.0,1,val
34080,pc1,26947072.0,1,train
34081,pc1,26947072.0,1,train
34082,pc1,28792066.0,1,train
34083,pc1,28792066.0,1,train
34084,pc1,28792066.0,1,train
34085,pc1,28792066.0,1,val
34086,pc1,28792066.0,1,train
34087,pc1,28792066.0,1,train
34088,pc1,28792066.0,1,train
34089,pc1,28792066.0,1,train
34090,pc1,28792066.0,1,val
34091,pc1,28792066.0,1,train
34092,pc1,28792066.0,1,train
34093,pc1,28792066.0,1,train
34094,pc1,28792066.0,1,train
34095,pc1,28792066.0,1,val
34096,pc1,28792066.0,1,train
34097,pc1,28792066.0,1,val
34098,pc1,28792066.0,1,train
34099,pc1,26947072.0,1,train
34100,pc1,26947072.0,1,train
34101,pc1,26947072.0,1,train
34102,pc1,26947072.0,1,train
34103,pc1,26947072.0,1,val
34104,pc1,26947072.0,1,train
34105,pc1,26947072.0,1,train
34106,pc1,26947072.0,1,train
34107,pc1,26947072.0,1,val
34108,pc1,26947072.0,1,train
34109,pc1,26947072.0,1,train
34110,pc1,26947072.0,1,train
34111,pc1,26947072.0,1,train
34112,pc1,26947072.0,1,train
34113,pc1,26947072.0,1,train
34114,pc1,26947072.0,1,train
34115,pc1,26947072.0,1,train
34116,pc1,26947072.0,1,val
34117,pc1,26947072.0,1,val
34118,pc1,26947072.0,1,train
34119,pc1,26947072.0,1,val
34120,pc1,26947072.0,1,train
34121,pc1,26947072.0,1,train
34122,pc1,26947072.0,1,train
34123,pc1,26947072.0,1,train
34124,pc1,26947072.0,1,train
34125,pc1,26947072.0,1,train
34126,pc1,26947072.0,1,train
34127,pc1,26947072.0,1,train
34128,pc1,26947072.0,1,train
34129,pc1,26947072.0,1,val
34130,pc1,26947072.0,1,train
34131,pc1,26947072.0,1,train
34132,pc1,26947072.0,1,train
34133,pc1,26947072.0,1,train
34134,pc1,26947072.0,1,val
34135,pc1,26947072.0,1,train
34136,pc1,26947072.0,1,val
34137,pc1,26947072.0,1,train
34138,pc1,26947072.0,1,train
34139,pc1,26947072.0,1,train
34140,pc1,26947072.0,1,train
34141,pc1,26947072.0,1,train
34142,pc1,26947072.0,1,train
34143,pc1,26947072.0,1,train
34144,pc1,26947072.0,1,train
34145,pc1,26947072.0,1,train
34146,pc1,26947072.0,1,train
34147,pc1,26947072.0,1,train
34148,pc1,26947072.0,1,train
34149,pc1,26947072.0,1,val
34150,pc1,26366722.0,1,val
34151,pc1,26366722.0,1,train
34152,pc1,26366722.0,1,train
34153,pc1,26366722.0,1,val
34154,pc1,26366722.0,1,train
34155,pc1,26366722.0,1,train
34156,pc1,26366722.0,1,val
34157,pc1,26366722.0,1,val
34158,pc1,26917120.0,1,val
34159,pc1,26917120.0,1,train
34160,pc1,26917120.0,1,train
34161,pc1,26917120.0,1,train
34162,pc1,26917120.0,1,train
34163,pc1,26917120.0,1,train
34164,pc1,26917120.0,1,train
34165,pc1,26917120.0,1,train
34166,pc1,26917120.0,1,train
34167,pc1,26917120.0,1,val
34168,pc1,26917120.0,1,train
34169,pc1,26917120.0,1,val
34170,pc1,26917120.0,1,train
34171,pc1,26917120.0,1,train
34172,pc1,26917120.0,1,val
34173,pc1,26917120.0,1,train
34174,pc1,26917120.0,1,train
34175,pc1,40782336.0,1,train
34176,pc1,40782336.0,1,train
34177,pc1,40782336.0,1,train
34178,pc1,40782336.0,1,train
34179,pc1,40782336.0,1,train
34180,pc1,40782336.0,1,train
34181,pc1,40782336.0,1,train
34182,pc1,40782336.0,1,train
34183,pc1,40782336.0,1,train
34184,pc1,40782336.0,1,train
34185,pc1,40782336.0,1,train
34186,pc1,40782336.0,1,val
34187,pc1,40782336.0,1,train
34188,pc1,40782336.0,1,train
34189,pc1,40782336.0,1,train
34190,pc1,40782336.0,1,train
34191,pc1,40782336.0,1,val
34192,pc1,40782336.0,1,train
34193,pc1,40782336.0,1,train
34194,pc1,40782336.0,1,train
34195,pc1,40782336.0,1,train
34196,pc1,40782336.0,1,train
34197,pc1,40782336.0,1,train
34198,pc1,40782336.0,1,train
34199,pc1,40782336.0,1,train
34200,pc1,40782336.0,1,train
34201,pc1,40782336.0,1,train
34202,pc1,40782336.0,1,train
34203,pc1,40782336.0,1,val
34204,pc1,40782336.0,1,train
34205,pc1,40782336.0,1,val
34206,pc1,40782336.0,1,train
34207,pc1,40782336.0,1,train
34208,pc1,40782336.0,1,train
34209,pc1,40782336.0,1,val
34210,pc1,40782336.0,1,train
34211,pc1,40782336.0,1,train
34212,pc1,40782336.0,1,train
34213,pc1,40782336.0,1,train
34214,pc1,40782336.0,1,train
34215,pc1,40782336.0,1,train
34216,pc1,40782336.0,1,train
34217,pc1,40782336.0,1,val
34218,pc1,40782336.0,1,train
34219,pc1,40782336.0,1,train
34220,pc1,40782336.0,1,val
34221,pc1,40782336.0,1,train
34222,pc1,40782336.0,1,train
34223,pc1,40782336.0,1,train
34224,pc1,40782336.0,1,val
34225,pc1,40782336.0,1,train
34226,pc1,40782336.0,1,train
34227,pc1,40782336.0,1,train
34228,pc1,40782336.0,1,train
34229,pc1,40782336.0,1,train
34230,pc1,40782336.0,1,train
34231,pc1,40782336.0,1,train
34232,pc1,40782336.0,1,train
34233,pc1,40782336.0,1,val
34234,pc1,40782336.0,1,val
34235,pc1,40782336.0,1,train
34236,pc1,40782336.0,1,train
34237,pc1,40782336.0,1,train
34238,pc1,40782336.0,1,train
34239,pc1,40782336.0,1,train
34240,pc1,40782336.0,1,train
34241,pc1,40782336.0,1,train
34242,pc1,40782336.0,1,train
34243,pc1,40782336.0,1,val
34244,pc1,40782336.0,1,train
34245,pc1,40782336.0,1,val
34246,pc1,40782336.0,1,train
34247,pc1,40782336.0,1,val
34248,pc1,40782336.0,1,train
34249,pc1,40782336.0,1,train
34250,pc1,40782336.0,1,train
34251,pc1,40782336.0,1,train
34252,pc1,40782336.0,1,train
34253,pc1,40782336.0,1,val
34254,pc1,40782336.0,1,train
34255,pc1,40782336.0,1,train
34256,pc1,40782336.0,1,train
34257,pc1,40782336.0,1,train
34258,pc1,40782336.0,1,train
34259,pc1,40782336.0,1,train
34260,pc1,40782336.0,1,train
34261,pc1,40782336.0,1,val
34262,pc1,40782336.0,1,val
34263,pc1,40782336.0,1,train
34264,pc1,40782336.0,1,train
34265,pc1,40782336.0,1,train
34266,pc1,40782336.0,1,val
34267,pc1,40782336.0,1,train
34268,pc1,40782336.0,1,train
34269,pc1,40782336.0,1,train
34270,pc1,40782336.0,1,train
34271,pc1,40782336.0,1,train
34272,pc1,40782336.0,1,train
34273,pc1,40782336.0,1,train
34274,pc1,40782336.0,1,train
34275,pc1,40782336.0,1,train
34276,pc1,40782336.0,1,train
34277,pc1,40782336.0,1,val
34278,pc1,40782336.0,1,train
34279,pc1,40782336.0,1,val
34280,pc1,40782336.0,1,train
34281,pc1,40782336.0,1,val
34282,pc1,40782336.0,1,val
34283,pc1,40782336.0,1,train
34284,pc1,40782336.0,1,val
34285,pc1,40782336.0,1,train
34286,pc1,40782336.0,1,train
34287,pc1,40782336.0,1,train
34288,pc1,40782336.0,1,train
34289,pc1,40782336.0,1,train
34290,pc1,40782336.0,1,val
34291,pc1,40782336.0,1,train
34292,pc1,40782336.0,1,train
34293,pc1,40782336.0,1,val
34294,pc1,40782336.0,1,train
34295,pc1,40782336.0,1,val
34296,pc1,40782336.0,1,train
34297,pc1,40782336.0,1,train
34298,pc1,40782336.0,1,train
34299,pc1,40782336.0,1,val
