operator,PCell_MCC,PCell_MNC,PCell_TAC,PCell_Cell_Identity,PCell_Cell_ID,PCell_Downlink_frequency,PCell_Uplink_frequency,PCell_freq_MHz,PCell_Band_Indicator,PCell_Downlink_bandwidth_MHz,PCell_Uplink_bandwidth_MHz,n_rows,mean_rsrp,mean_lat,mean_lon,tower_lat,tower_lon,match_type
2.0,262.0,2.0,49101.0,43164180.0,233.0,125.0,18125.0,2000.0,1.0,15.0,15.0,24.0,-98.6413098306615,52.50127319444445,13.331770486111113,52.5067,13.3292,exact_eci
2.0,262.0,2.0,49100.0,3996429.0,108.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,23.0,-82.51415501978393,52.51613420289855,13.376533840579713,,,NOT_FOUND
2.0,262.0,2.0,49100.0,3997717.0,411.0,125.0,18125.0,2000.0,1.0,15.0,15.0,22.0,-84.30919965196424,52.51561083333333,13.367920454545454,,,NOT_FOUND
2.0,262.0,2.0,49100.0,3997709.0,257.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,21.0,-82.2117718049419,52.51575833333333,13.370559444444444,,,NOT_FOUND
2.0,262.0,2.0,49101.0,51447567.0,9.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,20.0,-112.4054640232105,52.51269241666667,13.324339083333332,,,NOT_FOUND
2.0,262.0,2.0,49104.0,3952901.0,447.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,20.0,-107.34409849924012,52.49367983333333,13.304748083333331,,,NOT_FOUND
2.0,262.0,2.0,49101.0,51878154.0,272.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,19.0,-111.62551565679637,52.51658517543859,13.354007192982456,,,NOT_FOUND
2.0,262.0,2.0,49101.0,51447573.0,251.0,125.0,18125.0,2000.0,1.0,15.0,15.0,18.0,-90.14583941867124,52.51668842592593,13.324266759259258,,,NOT_FOUND
2.0,262.0,2.0,49100.0,3996941.0,56.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,17.0,-90.18483279909904,52.515987549019606,13.374140784313724,,,NOT_FOUND
2.0,262.0,2.0,49100.0,51708437.0,120.0,125.0,18125.0,2000.0,1.0,15.0,15.0,16.0,-104.518412750349,52.513825833333335,13.375678125,,,NOT_FOUND
2.0,262.0,2.0,49104.0,4051732.0,421.0,125.0,18125.0,2000.0,1.0,15.0,15.0,16.0,-81.9001953125,52.49679291666666,13.308034166666667,52.4984,13.3063,exact_eci
2.0,262.0,1.0,1495.0,30829312.0,42.0,1300.0,19300.0,1800.0,3.0,20.0,20.0,15.0,-75.38541666666667,52.51443222222223,13.3518,52.514,13.3514,exact_eci
2.0,262.0,2.0,49104.0,3952915.0,457.0,125.0,18125.0,2000.0,1.0,15.0,15.0,13.0,-109.879921875,52.49240243589744,13.30473705128205,,,NOT_FOUND
2.0,262.0,2.0,49100.0,4002325.0,294.0,125.0,18125.0,2000.0,1.0,15.0,15.0,12.0,-94.74678656588198,52.51440888888889,13.377342638888887,52.5143,13.3781,exact_eci
2.0,262.0,2.0,49300.0,2828810.0,251.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,12.0,-112.79872824499068,52.51076388888888,13.29474152777778,,,NOT_FOUND
2.0,262.0,2.0,49101.0,53102857.0,50.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,11.0,-108.50431818181818,52.51706712121212,13.358434545454545,,,NOT_FOUND
2.0,262.0,2.0,49104.0,2568966.0,333.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,11.0,-115.60230722205914,52.488820454545454,13.306080606060606,,,NOT_FOUND
2.0,262.0,2.0,49101.0,53102854.0,328.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,10.0,-115.01625125111296,52.5169575,13.3562935,52.5119,13.3342,exact_eci
2.0,262.0,2.0,49103.0,51839251.0,390.0,125.0,18125.0,2000.0,1.0,15.0,15.0,10.0,-111.76293376336616,52.513897,13.350034333333332,52.5004,13.352,exact_eci
2.0,262.0,2.0,49300.0,3289866.0,63.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,10.0,-99.58679427083334,52.5032975,13.281959333333331,,,NOT_FOUND
2.0,262.0,1.0,1495.0,30829314.0,424.0,3050.0,21050.0,2600.0,7.0,20.0,20.0,9.0,-84.05208333333333,52.51421018518519,13.35112111111111,52.5145,13.35,exact_eci
2.0,262.0,2.0,49101.0,3288852.0,487.0,125.0,18125.0,2000.0,1.0,15.0,15.0,8.0,-115.60730234077649,52.51618125,13.355313333333331,52.5193,13.3497,exact_eci
2.0,262.0,2.0,49100.0,4002318.0,195.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,7.0,-83.08681885125183,52.514826190476185,13.37736,,,NOT_FOUND
2.0,262.0,2.0,49101.0,2568714.0,210.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,5.0,-107.45547486273163,52.51278,13.325328333333337,52.52,13.3396,exact_eci
2.0,262.0,2.0,49101.0,3288841.0,41.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,4.0,-116.67469779711216,52.51626875,13.35338625,,,NOT_FOUND
2.0,262.0,2.0,49102.0,3301897.0,389.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,4.0,-112.89984375,52.509960416666665,13.363974166666669,52.5052,13.3547,exact_eci
2.0,262.0,2.0,49104.0,2837517.0,154.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,4.0,-112.75046552835052,52.51218416666666,13.32270625,,,NOT_FOUND
2.0,262.0,2.0,49104.0,51502601.0,336.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,4.0,-109.57921397182324,52.499004166666666,13.307552916666667,,,NOT_FOUND
2.0,262.0,2.0,49100.0,4002319.0,196.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,3.0,-79.6613259296102,52.51445944444445,13.377343333333334,,,NOT_FOUND
2.0,262.0,2.0,49101.0,2837261.0,226.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,3.0,-82.03797653256704,52.50399555555556,13.335270555555557,,,NOT_FOUND
2.0,262.0,1.0,1495.0,30829829.0,427.0,3749.0,21749.0,900.0,8.0,5.0,5.0,2.0,-79.40625,52.514336666666665,13.348165,52.5142,13.3493,exact_eci
2.0,262.0,1.0,1495.0,30829831.0,411.0,475.0,18475.0,2000.0,1.0,15.0,15.0,2.0,-74.828125,52.514325,13.348193333333333,52.5146,13.3483,exact_eci
2.0,262.0,2.0,49101.0,3288838.0,317.0,2850.0,20850.0,2600.0,7.0,20.0,20.0,2.0,-118.37754065040652,52.5164075,13.353250833333334,52.5197,13.3504,exact_eci
2.0,262.0,2.0,49102.0,2829845.0,293.0,125.0,18125.0,2000.0,1.0,15.0,15.0,2.0,-105.9162936827957,52.5138825,13.350136666666666,52.502,13.3459,exact_eci
2.0,262.0,2.0,49105.0,2825747.0,454.0,125.0,18125.0,2000.0,1.0,15.0,15.0,2.0,-129.32118855606757,52.51390916666666,13.349723333333332,52.4765,13.3297,exact_eci
2.0,262.0,2.0,49300.0,3502357.0,308.0,125.0,18125.0,2000.0,1.0,15.0,15.0,2.0,-126.22913122486854,52.514338333333335,13.348288333333333,,,NOT_FOUND
2.0,262.0,2.0,49400.0,3427082.0,428.0,1801.0,19801.0,1800.0,3.0,20.0,20.0,2.0,-123.40345052083332,52.51400666666667,13.342705,,,NOT_FOUND
2.0,262.0,2.0,49401.0,3485973.0,378.0,125.0,18125.0,2000.0,1.0,15.0,15.0,2.0,-125.6972794117647,52.5142625,13.346755833333331,,,NOT_FOUND
2.0,262.0,2.0,49100.0,4000013.0,296.0,2850.0,20850.0,2000.0,7.0,20.0,20.0,1.0,-92.21438953488372,52.51459333333333,13.37734,,,NOT_FOUND
2.0,262.0,2.0,49101.0,2838542.0,377.0,2850.0,20850.0,2000.0,7.0,20.0,20.0,1.0,-121.7938988095238,52.514225,13.346526666666666,,,NOT_FOUND
2.0,262.0,2.0,49101.0,43164180.0,233.0,125.0,18125.0,1800.0,1.0,15.0,15.0,1.0,-100.5537109375,52.48846833333333,13.304225,52.5067,13.3292,exact_eci
2.0,262.0,2.0,49300.0,2828821.0,103.0,125.0,18125.0,2000.0,1.0,15.0,15.0,1.0,-117.0270061728395,52.510686666666665,13.29384,,,NOT_FOUND
2.0,262.0,2.0,49300.0,3499533.0,337.0,2850.0,20850.0,1800.0,7.0,20.0,20.0,1.0,-89.625,52.50585333333333,13.341725,,,NOT_FOUND
